KI	Trl	Block	Trl/Bl	Crit	Sex	Emo	PicID	Cue	StimPos	RT	Ans	Correct
15	131	2	51	0	f	n	08	right	right	1.35599994659	1	0
15	132	2	52	0	f	n	19	right	right	2.26800012589	1	0
15	133	2	53	0	f	n	16	left	right	1.30400013924	1	0
15	134	2	54	0	m	n	36	left	left	1.40300011635	1	1
15	135	2	55	0	m	n	36	left	left	1.16300010681	1	1
15	136	2	56	0	m	n	21	right	right	0.911999940872	1	1
15	137	2	57	0	m	n	47	left	left	1.50600004196	1	1
15	138	2	58	0	f	n	04	right	right	1.51699995995	1	0
15	139	2	59	0	m	n	25	left	right	1.14699983597	1	1
15	140	2	60	0	f	n	32	right	right	1.07000017166	2	1
15	141	2	61	0	m	n	05	right	right	1.08399987221	1	1
15	142	2	62	0	f	n	01	right	right	1.05200004578	2	1
15	143	2	63	0	f	n	31	right	right	1.14899992943	2	1
15	144	2	64	0	f	n	18	left	left	1.07999992371	2	1
15	145	2	65	0	f	n	04	right	right	1.22899985313	2	1
15	146	2	66	0	f	n	01	left	left	1.19599986076	1	0
15	147	2	67	0	m	n	20	right	right	1.125	1	1
15	148	2	68	1	m	n	71	left	left	5.58299994469	3	NA
15	149	2	69	0	f	n	31	left	left	1.27600002289	1	0
15	150	2	70	0	m	n	24	right	left	2.78699994087	2	NA
15	151	2	71	0	m	n	28	left	left	1.33500003815	1	1
15	152	2	72	0	m	n	20	right	left	1.57299995422	1	1
15	153	2	73	0	m	n	05	left	right	1.53099989891	1	1
15	154	2	74	0	f	n	32	left	left	1.24399995804	1	0
15	155	2	75	0	m	n	36	right	right	1.12999987602	1	1
15	156	2	76	0	f	n	18	right	right	2.85600018501	4	NA
15	157	2	77	0	m	n	28	right	left	1.28600001335	1	1
15	158	2	78	0	m	n	38	right	right	1.65700006485	1	1
15	159	2	79	0	m	n	38	right	right	1.16000008583	1	1
15	160	2	80	0	f	n	02	right	right	1.1289999485	2	1
15	161	3	1	0	m	n	25	left	left	1.19099998474	1	1
15	162	3	2	0	m	n	20	right	right	1.125	1	1
15	163	3	3	0	f	n	32	left	left	1.16499996185	1	0
15	164	3	4	0	f	n	14	right	right	1.09000015259	2	1
15	165	3	5	0	m	n	21	right	right	1.0560002327	1	1
15	166	3	6	0	m	n	71	right	right	3.34299993515	3	NA
15	167	3	7	0	f	n	31	left	left	1.34099984169	2	1
15	168	3	8	0	m	n	10	right	right	1.11800003052	1	1
15	169	3	9	0	m	n	46	right	right	1.11500000954	1	1
15	170	3	10	0	f	n	18	right	left	1.24099993706	1	0
15	171	3	11	0	m	n	20	left	left	1.23699998856	1	1
15	172	3	12	0	m	n	36	left	left	1.16199994087	1	1
15	173	3	13	0	f	n	01	left	right	1.91600012779	1	0
15	174	3	14	0	m	n	07	left	left	1.43299984932	1	1
15	175	3	15	0	f	n	14	right	right	1.13800001144	2	1
15	176	3	16	0	m	n	38	right	right	1.08100008965	1	1
15	177	3	17	0	f	n	12	right	right	1.16700005531	2	1
15	178	3	18	1	f	n	19	right	right	3.46900010109	2	NA
15	179	3	19	0	m	n	05	right	left	1.11400008202	1	1
15	180	3	20	0	m	n	28	left	left	1.59100008011	1	1
15	181	3	21	0	f	n	32	left	right	2.14100003242	2	1
15	182	3	22	0	m	n	38	left	left	1.27200007439	1	1
15	183	3	23	0	m	n	05	right	right	1.09899997711	1	1
15	184	3	24	0	f	n	22	left	left	2.19900012016	1	0
15	185	3	25	0	f	n	32	left	left	1.08399987221	2	1
15	186	3	26	0	f	n	12	left	left	1.37600016594	2	1
15	187	3	27	0	f	n	58	right	right	1.99000000954	2	1
15	188	3	28	0	f	n	08	left	right	2.71500015259	1	0
15	189	3	29	0	m	n	25	left	left	1.11500000954	1	1
15	190	3	30	0	f	n	16	right	right	1.1930000782	2	1
15	191	3	31	0	m	n	47	left	left	1.05900001526	1	1
15	192	3	32	0	m	n	47	left	right	1.3789999485	1	1
15	193	3	33	0	m	n	23	left	left	2.78099989891	2	NA
15	194	3	34	0	f	n	02	left	left	1.14499998093	2	1
15	195	3	35	0	m	n	05	left	left	1.11500000954	1	1
15	196	3	36	0	f	n	56	left	left	1.22300004959	2	1
15	197	3	37	0	f	n	31	left	left	1.78900003433	1	0
15	198	3	38	0	m	n	21	right	right	1.15199995041	1	1
15	199	3	39	0	m	n	07	right	right	1.22399997711	1	1
15	200	3	40	1	m	n	24	right	left	3.05999994278	1	NA
15	201	3	41	0	f	n	18	left	left	1.08100008965	2	1
15	202	3	42	0	m	n	49	right	right	1.06700015068	1	1
15	203	3	43	0	m	n	49	left	right	1.09899997711	1	1
15	204	3	44	0	f	n	08	left	left	1.06699991226	2	1
15	205	3	45	0	f	n	18	right	right	2.66499996185	2	1
15	206	3	46	0	m	n	71	right	right	1.6320002079	1	1
15	207	3	47	0	m	n	49	right	left	1.05100011826	1	1
15	208	3	48	0	f	n	12	right	right	1.07099986076	2	1
15	209	3	49	0	f	n	04	right	right	1.24500012398	2	1
15	210	3	50	0	f	n	58	left	left	2.3259999752	1	0
15	211	3	51	0	m	n	33	left	left	1.08500003815	1	1
15	212	3	52	0	f	n	08	right	right	2.52399992943	2	1
15	213	3	53	0	f	n	32	left	left	4.46099996567	3	NA
15	214	3	54	0	f	n	02	left	left	2.52100014687	2	1
15	215	3	55	0	f	n	19	right	left	3.93299984932	2	NA
15	216	3	56	0	f	n	22	right	right	1.28699994087	2	1
15	217	3	57	0	f	n	01	left	right	2.63700008392	4	NA
15	218	3	58	0	m	n	71	left	left	3.18300008774	1	1
15	219	3	59	0	m	n	33	left	left	1.13199996948	1	1
15	220	3	60	0	m	n	33	left	left	1.21199989319	1	1
15	221	3	61	0	f	n	14	right	right	2.45000004768	2	1
15	222	3	62	0	m	n	47	left	left	1.10700011253	1	1
15	223	3	63	0	m	n	05	right	right	1.14699983597	1	1
15	224	3	64	0	m	n	28	left	right	1.55800008774	4	NA
15	225	3	65	0	f	n	31	right	right	1.64499998093	1	0
15	226	3	66	0	f	n	16	right	left	1.14499998093	1	0
15	227	3	67	0	f	n	08	right	left	1.24500012398	1	0
15	228	3	68	0	f	n	12	right	right	1.05599999428	2	1
15	229	3	69	0	m	n	10	right	left	1.09999990463	1	1
15	230	3	70	0	m	n	25	right	right	1.3710000515	1	1
15	231	3	71	0	f	n	04	right	right	1.29300022125	1	0
15	232	3	72	0	m	n	38	left	right	1.22399997711	1	1
15	233	3	73	0	m	n	20	right	right	1.10899996758	1	1
15	234	3	74	0	m	n	46	right	right	1.06700015068	1	1
15	235	3	75	0	f	n	02	left	left	1.17700004578	1	0
15	236	3	76	0	m	n	24	left	left	1.13999986649	1	1
15	237	3	77	0	m	n	07	right	right	1.11199998856	1	1
15	238	3	78	0	f	n	31	right	right	1.132999897	2	1
15	239	3	79	0	f	n	26	left	left	4.33499979973	1	0
15	240	3	80	0	f	n	22	left	left	1.3029999733	1	0
15	241	4	1	0	f	n	16	left	left	2.61199998856	2	1
15	242	4	2	0	f	n	04	right	right	1.05199980736	2	1
15	243	4	3	0	m	n	20	right	right	1.04499983788	1	1
15	244	4	4	0	f	n	04	right	right	1.05200004578	2	1
15	245	4	5	0	m	n	23	left	left	2.89299988747	2	NA
15	246	4	6	0	m	n	20	left	right	1.87700009346	1	1
15	247	4	7	0	m	n	23	left	left	1.132999897	1	1
15	248	4	8	0	f	n	01	left	left	1.11599993706	1	0
15	249	4	9	0	f	n	18	left	left	1.04799985886	2	1
15	250	4	10	0	m	n	05	left	left	1.11299991608	1	1
15	251	4	11	0	m	n	23	left	left	1.117000103	1	1
15	252	4	12	0	f	n	32	left	left	1.132999897	1	0
15	253	4	13	0	f	n	16	left	right	1.32100009918	1	0
15	254	4	14	0	f	n	22	left	left	1.60600018501	2	1
15	255	4	15	1	m	n	21	right	right	3.16900014877	1	NA
15	256	4	16	0	m	n	49	right	right	1.10000014305	1	1
15	257	4	17	0	f	n	16	right	left	1.28900003433	1	0
15	258	4	18	0	f	n	37	right	right	1.0490000248	2	1
15	259	4	19	0	m	n	33	left	left	1.59700012207	1	1
15	260	4	20	0	m	n	49	right	right	1.13100004196	1	1
15	261	4	21	0	m	n	36	right	right	1.06599998474	1	1
15	262	4	22	0	f	n	58	left	left	1.1740000248	1	0
15	263	4	23	0	m	n	71	right	left	1.47200012207	1	1
15	264	4	24	0	m	n	25	right	right	1.09899997711	1	1
15	265	4	25	0	f	n	14	right	right	1.28200006485	1	0
15	266	4	26	0	f	n	31	left	left	1.10000014305	1	0
15	267	4	27	0	m	n	46	right	right	1.06700015068	1	1
15	268	4	28	0	f	n	37	right	right	1.06599998474	2	1
15	269	4	29	0	m	n	07	right	left	1.06399989128	1	1
15	270	4	30	0	f	n	14	right	right	1.12299990654	2	1
15	271	4	31	0	f	n	26	left	left	1.51999998093	1	0
15	272	4	32	0	m	n	28	right	left	2.59800004959	2	NA
15	273	4	33	0	f	n	56	right	right	1.92699980736	2	1
15	274	4	34	0	f	n	26	left	left	1.12000012398	2	1
15	275	4	35	0	m	n	21	right	right	1.37599992752	1	1
15	276	4	36	0	m	n	28	right	right	1.15999984741	1	1
15	277	4	37	0	m	n	36	left	left	1.04999995232	1	1
15	278	4	38	0	m	n	24	left	left	1.09100008011	1	1
15	279	4	39	0	f	n	01	right	right	1.05200004578	2	1
15	280	4	40	0	m	n	10	left	left	1.16400003433	1	1
15	281	4	41	0	m	n	36	left	left	1.06599998474	1	1
15	282	4	42	0	f	n	56	left	right	3.0	2	NA
15	283	4	43	0	f	n	58	left	left	2.66200017929	4	NA
15	284	4	44	0	f	n	19	left	left	1.67599987984	2	1
15	285	4	45	0	m	n	10	left	left	1.90100002289	1	1
15	286	4	46	0	f	n	19	left	left	1.05200004578	2	1
15	287	4	47	0	m	n	38	left	left	1.04799985886	1	1
15	288	4	48	0	m	n	47	left	left	1.3140001297	1	1
15	289	4	49	0	m	n	33	left	right	3.86800003052	3	NA
15	290	4	50	0	f	n	37	left	left	2.68099999428	2	1
15	291	4	51	0	m	n	47	right	right	1.07500004768	1	1
15	292	4	52	0	f	n	26	right	right	1.0720000267	2	1
15	293	4	53	0	m	n	24	right	right	1.21899986267	1	1
15	294	4	54	0	m	n	71	left	left	1.08800005913	1	1
15	295	4	55	0	f	n	08	left	left	1.53200006485	1	0
15	296	4	56	0	f	n	01	left	right	1.90100002289	1	0
15	297	4	57	0	f	n	02	right	right	1.09800004959	2	1
15	298	4	58	0	m	n	10	right	right	1.03700017929	1	1
15	299	4	59	0	f	n	58	left	left	1.04600000381	1	0
15	300	4	60	0	f	n	56	right	right	1.09500002861	2	1
15	301	4	61	0	m	n	23	left	right	1.06900000572	1	1
15	302	4	62	0	f	n	19	left	right	1.37199997902	2	1
15	303	4	63	0	m	n	36	left	left	1.08199977875	1	1
15	304	4	64	0	f	n	37	right	right	1.06599998474	2	1
15	305	4	65	0	f	n	56	right	right	1.07800006866	2	1
15	306	4	66	0	f	n	26	right	left	1.11899995804	1	0
15	307	4	67	0	m	n	21	right	right	1.02400016785	1	1
15	308	4	68	1	f	n	37	right	left	2.89199995995	2	NA
15	309	4	69	0	m	n	28	right	right	1.06299996376	1	1
15	310	4	70	0	m	n	25	left	right	1.17899990082	1	1
15	311	4	71	0	m	n	46	left	left	1.05100011826	1	1
15	312	4	72	0	f	n	18	right	right	5.97600007057	3	NA
15	313	4	73	0	m	n	46	right	right	1.53099989891	1	1
15	314	4	74	0	f	n	02	left	left	1.20900011063	1	0
15	315	4	75	0	f	n	22	right	left	1.1899998188	1	0
15	316	4	76	0	f	n	12	right	right	1.13499999046	2	1
15	317	4	77	0	m	n	24	right	left	1.29999995232	1	1
15	318	4	78	0	f	n	04	right	right	1.2610001564	2	1
15	319	4	79	0	m	n	07	right	right	1.12800002098	1	1
15	320	4	80	0	m	n	38	left	left	1.11199998856	1	1
